,Data zmiany,Cena,Akcyza,Opłata paliwowa
1084,2018-02-15,"3 504,00","1 540,00",13140
1085,2018-02-14,"3 526,00","1 540,00",13140
1086,2018-02-13,"3 554,00","1 540,00",13140
1087,2018-02-10,"3 574,00","1 540,00",13140
1088,2018-02-09,"3 589,00","1 540,00",13140
1089,2018-02-08,"3 615,00","1 540,00",13140
1090,2018-02-07,"3 633,00","1 540,00",13140
1091,2018-02-06,"3 656,00","1 540,00",13140
1092,2018-02-03,"3 657,00","1 540,00",13140
1093,2018-02-02,"3 666,00","1 540,00",13140
1094,2018-02-01,"3 664,00","1 540,00",13140
1095,2018-01-31,"3 672,00","1 540,00",13140
1096,2018-01-30,"3 678,00","1 540,00",13140
1097,2018-01-27,"3 679,00","1 540,00",13140
1098,2018-01-26,"3 681,00","1 540,00",13140
1099,2018-01-25,"3 681,00","1 540,00",13140
1100,2018-01-24,"3 679,00","1 540,00",13140
1101,2018-01-23,"3 665,00","1 540,00",13140
1102,2018-01-20,"3 656,00","1 540,00",13140
1103,2018-01-19,"3 656,00","1 540,00",13140
1104,2018-01-18,"3 653,00","1 540,00",13140
1105,2018-01-17,"3 654,00","1 540,00",13140
1106,2018-01-16,"3 671,00","1 540,00",13140
1107,2018-01-13,"3 681,00","1 540,00",13140
1108,2018-01-12,"3 698,00","1 540,00",13140
1109,2018-01-11,"3 678,00","1 540,00",13140
1110,2018-01-10,"3 654,00","1 540,00",13140
1111,2018-01-09,"3 632,00","1 540,00",13140
1112,2018-01-06,"3 621,00","1 540,00",13140
1113,2018-01-05,"3 632,00","1 540,00",13140
1114,2018-01-04,"3 632,00","1 540,00",13140
1115,2018-01-03,"3 628,00","1 540,00",13140
1116,2018-01-01,"3 651,00","1 540,00",13140
1117,2017-12-30,"3 649,00","1 540,00",12941
1118,2017-12-29,"3 655,00","1 540,00",12941
1119,2017-12-28,"3 650,00","1 540,00",12941
1120,2017-12-23,"3 643,00","1 540,00",12941
1121,2017-12-22,"3 644,00","1 540,00",12941
1122,2017-12-21,"3 645,00","1 540,00",12941
1123,2017-12-20,"3 639,00","1 540,00",12941
1124,2017-12-19,"3 637,00","1 540,00",12941
1125,2017-12-16,"3 636,00","1 540,00",12941
1126,2017-12-15,"3 635,00","1 540,00",12941
1127,2017-12-14,"3 637,00","1 540,00",12941
1128,2017-12-13,"3 642,00","1 540,00",12941
1129,2017-12-12,"3 621,00","1 540,00",12941
1130,2017-12-09,"3 607,00","1 540,00",12941
1131,2017-12-08,"3 596,00","1 540,00",12941
1132,2017-12-07,"3 601,00","1 540,00",12941
1133,2017-12-06,"3 617,00","1 540,00",12941
1134,2017-12-05,"3 631,00","1 540,00",12941
1135,2017-12-02,"3 642,00","1 540,00",12941
1136,2017-12-01,"3 645,00","1 540,00",12941
1137,2017-11-30,"3 648,00","1 540,00",12941
1138,2017-11-29,"3 659,00","1 540,00",12941
1139,2017-11-28,"3 663,00","1 540,00",12941
1140,2017-11-25,"3 668,00","1 540,00",12941
1141,2017-11-24,"3 652,00","1 540,00",12941
1142,2017-11-23,"3 650,00","1 540,00",12941
1143,2017-11-22,"3 644,00","1 540,00",12941
1144,2017-11-21,"3 639,00","1 540,00",12941
1145,2017-11-18,"3 653,00","1 540,00",12941
1146,2017-11-17,"3 659,00","1 540,00",12941
1147,2017-11-16,"3 707,00","1 540,00",12941
1148,2017-11-15,"3 753,00","1 540,00",12941
1149,2017-11-14,"3 786,00","1 540,00",12941
1150,2017-11-11,"3 788,00","1 540,00",12941
1151,2017-11-10,"3 793,00","1 540,00",12941
1152,2017-11-09,"3 796,00","1 540,00",12941
1153,2017-11-08,"3 774,00","1 540,00",12941
1154,2017-11-07,"3 751,00","1 540,00",12941
1155,2017-11-04,"3 712,00","1 540,00",12941
1156,2017-11-03,"3 689,00","1 540,00",12941
1157,2017-11-01,"3 646,00","1 540,00",12941
1158,2017-10-31,"3 623,00","1 540,00",12941
1159,2017-10-28,"3 605,00","1 540,00",12941
1160,2017-10-27,"3 577,00","1 540,00",12941
1161,2017-10-26,"3 567,00","1 540,00",12941
1162,2017-10-25,"3 555,00","1 540,00",12941
1163,2017-10-24,"3 556,00","1 540,00",12941
1164,2017-10-21,"3 546,00","1 540,00",12941
1165,2017-10-20,"3 525,00","1 540,00",12941
1166,2017-10-19,"3 519,00","1 540,00",12941
1167,2017-10-18,"3 520,00","1 540,00",12941
1168,2017-10-17,"3 527,00","1 540,00",12941
1169,2017-10-14,"3 531,00","1 540,00",12941
1170,2017-10-13,"3 535,00","1 540,00",12941
1171,2017-10-12,"3 550,00","1 540,00",12941
1172,2017-10-11,"3 553,00","1 540,00",12941
1173,2017-10-10,"3 556,00","1 540,00",12941
1174,2017-10-07,"3 563,00","1 540,00",12941
1175,2017-10-06,"3 577,00","1 540,00",12941
1176,2017-10-05,"3 510,00","1 540,00",12941
1177,2017-10-04,"3 510,00","1 540,00",12941
1178,2017-10-03,"3 526,00","1 540,00",12941
1179,2017-09-30,"3 546,00","1 540,00",12941
1180,2017-09-29,"3 553,00","1 540,00",12941
1181,2017-09-28,"3 562,00","1 540,00",12941
1182,2017-09-27,"3 579,00","1 540,00",12941
1183,2017-09-26,"3 575,00","1 540,00",12941
1184,2017-09-23,"3 538,00","1 540,00",12941
1185,2017-09-22,"3 550,00","1 540,00",12941
1186,2017-09-21,"3 554,00","1 540,00",12941
1187,2017-09-20,"3 564,00","1 540,00",12941
1188,2017-09-19,"3 575,00","1 540,00",12941
1189,2017-09-16,"3 584,00","1 540,00",12941
1190,2017-09-15,"3 588,00","1 540,00",12941
1191,2017-09-14,"3 595,00","1 540,00",12941
1192,2017-09-13,"3 610,00","1 540,00",12941
1193,2017-09-12,"3 622,00","1 540,00",12941
1194,2017-09-09,"3 640,00","1 540,00",12941
1195,2017-09-08,"3 655,00","1 540,00",12941
1196,2017-09-07,"3 665,00","1 540,00",12941
1197,2017-09-06,"3 666,00","1 540,00",12941
1198,2017-09-05,"3 673,00","1 540,00",12941
1199,2017-09-03,"3 696,00","1 540,00",12941
1200,2017-09-02,"3 696,00","1 540,00",12941
1201,2017-09-01,"3 729,00","1 540,00",12941
1202,2017-08-31,"3 615,00","1 540,00",12941
1203,2017-08-30,"3 535,00","1 540,00",12941
1204,2017-08-26,"3 538,00","1 540,00",12941
1205,2017-08-25,"3 540,00","1 540,00",12941
1206,2017-08-24,"3 515,00","1 540,00",12941
1207,2017-08-23,"3 509,00","1 540,00",12941
1208,2017-08-22,"3 509,00","1 540,00",12941
1209,2017-08-19,"3 510,00","1 540,00",12941
1210,2017-08-18,"3 495,00","1 540,00",12941
1211,2017-08-17,"3 505,00","1 540,00",12941
1212,2017-08-15,"3 516,00","1 540,00",12941
1213,2017-08-12,"3 526,00","1 540,00",12941
1214,2017-08-11,"3 520,00","1 540,00",12941
1215,2017-08-10,"3 505,00","1 540,00",12941
1216,2017-08-09,"3 506,00","1 540,00",12941
1217,2017-08-08,"3 499,00","1 540,00",12941
1218,2017-08-05,"3 505,00","1 540,00",12941
1219,2017-08-04,"3 509,00","1 540,00",12941
1220,2017-08-03,"3 504,00","1 540,00",12941
1221,2017-08-02,"3 507,00","1 540,00",12941
1222,2017-08-01,"3 522,00","1 540,00",12941
1223,2017-07-29,"3 499,00","1 540,00",12941
1224,2017-07-28,"3 474,00","1 540,00",12941
1225,2017-07-27,"3 467,00","1 540,00",12941
1226,2017-07-26,"3 462,00","1 540,00",12941
1227,2017-07-25,"3 468,00","1 540,00",12941
1228,2017-07-22,"3 475,00","1 540,00",12941
1229,2017-07-21,"3 499,00","1 540,00",12941
1230,2017-07-20,"3 479,00","1 540,00",12941
1231,2017-07-19,"3 472,00","1 540,00",12941
1232,2017-07-18,"3 474,00","1 540,00",12941
1233,2017-07-15,"3 474,00","1 540,00",12941
1234,2017-07-14,"3 473,00","1 540,00",12941
1235,2017-07-13,"3 457,00","1 540,00",12941
1236,2017-07-12,"3 455,00","1 540,00",12941
1237,2017-07-11,"3 463,00","1 540,00",12941
1238,2017-07-08,"3 470,00","1 540,00",12941
1239,2017-07-07,"3 485,00","1 540,00",12941
1240,2017-07-06,"3 483,00","1 540,00",12941
1241,2017-07-05,"3 495,00","1 540,00",12941
1242,2017-07-04,"3 471,00","1 540,00",12941
1243,2017-07-01,"3 430,00","1 540,00",12941
1244,2017-06-30,"3 433,00","1 540,00",12941
1245,2017-06-29,"3 413,00","1 540,00",12941
1246,2017-06-28,"3 415,00","1 540,00",12941
1247,2017-06-27,"3 404,00","1 540,00",12941
1248,2017-06-24,"3 410,00","1 540,00",12941
1249,2017-06-23,"3 412,00","1 540,00",12941
1250,2017-06-22,"3 395,00","1 540,00",12941
1251,2017-06-21,"3 391,00","1 540,00",12941
1252,2017-06-20,"3 396,00","1 540,00",12941
1253,2017-06-17,"3 394,00","1 540,00",12941
1254,2017-06-15,"3 420,00","1 540,00",12941
1255,2017-06-14,"3 433,00","1 540,00",12941
1256,2017-06-13,"3 443,00","1 540,00",12941
1257,2017-06-10,"3 459,00","1 540,00",12941
1258,2017-06-09,"3 455,00","1 540,00",12941
1259,2017-06-08,"3 473,00","1 540,00",12941
1260,2017-06-07,"3 484,00","1 540,00",12941
1261,2017-06-06,"3 494,00","1 540,00",12941
1262,2017-06-03,"3 507,00","1 540,00",12941
1263,2017-06-02,"3 524,00","1 540,00",12941
1264,2017-06-01,"3 513,00","1 540,00",12941
1265,2017-05-31,"3 524,00","1 540,00",12941
1266,2017-05-27,"3 532,00","1 540,00",12941
1267,2017-05-26,"3 544,00","1 540,00",12941
1268,2017-05-25,"3 554,00","1 540,00",12941
1269,2017-05-24,"3 550,00","1 540,00",12941
1270,2017-05-23,"3 557,00","1 540,00",12941
1271,2017-05-20,"3 550,00","1 540,00",12941
1272,2017-05-19,"3 542,00","1 540,00",12941
1273,2017-05-18,"3 545,00","1 540,00",12941
1274,2017-05-17,"3 550,00","1 540,00",12941
1275,2017-05-16,"3 564,00","1 540,00",12941
1276,2017-05-13,"3 547,00","1 540,00",12941
1277,2017-05-12,"3 539,00","1 540,00",12941
1278,2017-05-11,"3 510,00","1 540,00",12941
1279,2017-05-10,"3 471,00","1 540,00",12941
1280,2017-05-09,"3 474,00","1 540,00",12941
1281,2017-05-06,"3 485,00","1 540,00",12941
1282,2017-05-05,"3 491,00","1 540,00",12941
1283,2017-05-03,"3 528,00","1 540,00",12941
1284,2017-04-29,"3 546,00","1 540,00",12941
1285,2017-04-28,"3 571,00","1 540,00",12941
1286,2017-04-27,"3 600,00","1 540,00",12941
1287,2017-04-26,"3 623,00","1 540,00",12941
1288,2017-04-25,"3 647,00","1 540,00",12941
1289,2017-04-22,"3 677,00","1 540,00",12941
1290,2017-04-21,"3 698,00","1 540,00",12941
1291,2017-04-20,"3 714,00","1 540,00",12941
1292,2017-04-19,"3 723,00","1 540,00",12941
1293,2017-04-14,"3 732,00","1 540,00",12941
1294,2017-04-13,"3 737,00","1 540,00",12941
1295,2017-04-12,"3 724,00","1 540,00",12941
1296,2017-04-11,"3 722,00","1 540,00",12941
1297,2017-04-08,"3 706,00","1 540,00",12941
1298,2017-04-07,"3 701,00","1 540,00",12941
1299,2017-04-06,"3 692,00","1 540,00",12941
1300,2017-04-05,"3 696,00","1 540,00",12941
1301,2017-04-04,"3 649,00","1 540,00",12941
1302,2017-04-01,"3 625,00","1 540,00",12941
1303,2017-03-31,"3 617,00","1 540,00",12941
1304,2017-03-30,"3 590,00","1 540,00",12941
1305,2017-03-29,"3 566,00","1 540,00",12941
1306,2017-03-28,"3 555,00","1 540,00",12941
1307,2017-03-25,"3 547,00","1 540,00",12941
1308,2017-03-24,"3 539,00","1 540,00",12941
1309,2017-03-23,"3 526,00","1 540,00",12941
1310,2017-03-22,"3 530,00","1 540,00",12941
1311,2017-03-21,"3 550,00","1 540,00",12941
1312,2017-03-18,"3 530,00","1 540,00",12941
1313,2017-03-17,"3 526,00","1 540,00",12941
1314,2017-03-16,"3 531,00","1 540,00",12941
1315,2017-03-15,"3 550,00","1 540,00",12941
1316,2017-03-14,"3 575,00","1 540,00",12941
1317,2017-03-11,"3 591,00","1 540,00",12941
1318,2017-03-10,"3 606,00","1 540,00",12941
1319,2017-03-09,"3 627,00","1 540,00",12941
1320,2017-03-08,"3 629,00","1 540,00",12941
1321,2017-03-07,"3 625,00","1 540,00",12941
1322,2017-03-04,"3 644,00","1 540,00",12941
1323,2017-03-03,"3 658,00","1 540,00",12941
1324,2017-03-02,"3 680,00","1 540,00",12941
1325,2017-03-01,"3 687,00","1 540,00",12941
1326,2017-02-28,"3 700,00","1 540,00",12941
1327,2017-02-25,"3 701,00","1 540,00",12941
1328,2017-02-24,"3 707,00","1 540,00",12941
1329,2017-02-23,"3 702,00","1 540,00",12941
1330,2017-02-22,"3 721,00","1 540,00",12941
1331,2017-02-21,"3 707,00","1 540,00",12941
1332,2017-02-18,"3 710,00","1 540,00",12941
1333,2017-02-17,"3 723,00","1 540,00",12941
1334,2017-02-16,"3 735,00","1 540,00",12941
1335,2017-02-15,"3 735,00","1 540,00",12941
1336,2017-02-14,"3 735,00","1 540,00",12941
1337,2017-02-13,"3 749,00","1 540,00",12941
1338,2017-02-11,"3 749,00","1 540,00",12941
1339,2017-02-10,"3 702,00","1 540,00",12941
1340,2017-02-09,"3 691,00","1 540,00",12941
1341,2017-02-08,"3 681,00","1 540,00",12941
1342,2017-02-07,"3 689,00","1 540,00",12941
1343,2017-02-04,"3 696,00","1 540,00",12941
1344,2017-02-03,"3 696,00","1 540,00",12941
1345,2017-02-02,"3 708,00","1 540,00",12941
1346,2017-02-01,"3 688,00","1 540,00",12941
1347,2017-01-31,"3 674,00","1 540,00",12941
1348,2017-01-28,"3 685,00","1 540,00",12941
1349,2017-01-27,"3 691,00","1 540,00",12941
1350,2017-01-26,"3 688,00","1 540,00",12941
1351,2017-01-25,"3 693,00","1 540,00",12941
1352,2017-01-24,"3 682,00","1 540,00",12941
1353,2017-01-21,"3 684,00","1 540,00",12941
1354,2017-01-20,"3 684,00","1 540,00",12941
1355,2017-01-19,"3 693,00","1 540,00",12941
1356,2017-01-18,"3 700,00","1 540,00",12941
1357,2017-01-17,"3 702,00","1 540,00",12941
1358,2017-01-14,"3 695,00","1 540,00",12941
1359,2017-01-13,"3 694,00","1 540,00",12941
1360,2017-01-12,"3 688,00","1 540,00",12941
1361,2017-01-11,"3 681,00","1 540,00",12941
1362,2017-01-10,"3 703,00","1 540,00",12941
1363,2017-01-06,"3 717,00","1 540,00",12941
1364,2017-01-05,"3 725,00","1 540,00",12941
1365,2017-01-04,"3 727,00","1 540,00",12941
1366,2016-12-31,"3 733,00","1 540,00",12941
1367,2016-12-30,"3 757,00","1 540,00",12941
1368,2016-12-29,"3 743,00","1 540,00",12941
1369,2016-12-24,"3 701,00","1 540,00",12941
1370,2016-12-23,"3 710,00","1 540,00",12941
1371,2016-12-22,"3 716,00","1 540,00",12941
1372,2016-12-21,"3 713,00","1 540,00",12941
1373,2016-12-20,"3 679,00","1 540,00",12941
1374,2016-12-17,"3 689,00","1 540,00",12941
1375,2016-12-16,"3 655,00","1 540,00",12941
1376,2016-12-15,"3 655,00","1 540,00",12941
1377,2016-12-14,"3 658,00","1 540,00",12941
1378,2016-12-13,"3 617,00","1 540,00",12941
1379,2016-12-10,"3 617,00","1 540,00",12941
1380,2016-12-09,"3 629,00","1 540,00",12941
1381,2016-12-08,"3 647,00","1 540,00",12941
1382,2016-12-07,"3 659,00","1 540,00",12941
1383,2016-12-06,"3 670,00","1 540,00",12941
1384,2016-12-03,"3 669,00","1 540,00",12941
1385,2016-12-02,"3 673,00","1 540,00",12941
1386,2016-12-01,"3 549,00","1 540,00",12941
1387,2016-11-30,"3 490,00","1 540,00",12941
1388,2016-11-29,"3 499,00","1 540,00",12941
1389,2016-11-26,"3 504,00","1 540,00",12941
1390,2016-11-25,"3 534,00","1 540,00",12941
1391,2016-11-24,"3 511,00","1 540,00",12941
1392,2016-11-23,"3 498,00","1 540,00",12941
1393,2016-11-22,"3 501,00","1 540,00",12941
1394,2016-11-19,"3 447,00","1 540,00",12941
1395,2016-11-18,"3 429,00","1 540,00",12941
1396,2016-11-17,"3 393,00","1 540,00",12941
1397,2016-11-16,"3 370,00","1 540,00",12941
1398,2016-11-15,"3 365,00","1 540,00",12941
1399,2016-11-11,"3 375,00","1 540,00",12941
1400,2016-11-10,"3 372,00","1 540,00",12941
1401,2016-11-09,"3 384,00","1 540,00",12941
1402,2016-11-08,"3 397,00","1 540,00",12941
1403,2016-11-05,"3 417,00","1 540,00",12941
1404,2016-11-04,"3 446,00","1 540,00",12941
1405,2016-11-03,"3 462,00","1 540,00",12941
1406,2016-11-01,"3 497,00","1 540,00",12941
1407,2016-10-29,"3 517,00","1 540,00",12941
1408,2016-10-28,"3 526,00","1 540,00",12941
1409,2016-10-27,"3 529,00","1 540,00",12941
1410,2016-10-26,"3 536,00","1 540,00",12941
1411,2016-10-25,"3 541,00","1 540,00",12941
1412,2016-10-22,"3 550,00","1 540,00",12941
1413,2016-10-21,"3 512,00","1 540,00",12941
1414,2016-10-20,"3 529,00","1 540,00",12941
1415,2016-10-19,"3 514,00","1 540,00",12941
1416,2016-10-18,"3 523,00","1 540,00",12941
1417,2016-10-15,"3 516,00","1 540,00",12941
1418,2016-10-14,"3 539,00","1 540,00",12941
1419,2016-10-13,"3 532,00","1 540,00",12941
1420,2016-10-12,"3 539,00","1 540,00",12941
1421,2016-10-11,"3 545,00","1 540,00",12941
1422,2016-10-08,"3 559,00","1 540,00",12941
1423,2016-10-07,"3 532,00","1 540,00",12941
1424,2016-10-06,"3 533,00","1 540,00",12941
1425,2016-10-05,"3 546,00","1 540,00",12941
1426,2016-10-04,"3 485,00","1 540,00",12941
1427,2016-10-01,"3 499,00","1 540,00",12941
1428,2016-09-30,"3 476,00","1 540,00",12941
1429,2016-09-29,"3 398,00","1 540,00",12941
1430,2016-09-28,"3 400,00","1 540,00",12941
1431,2016-09-27,"3 422,00","1 540,00",12941
1432,2016-09-24,"3 408,00","1 540,00",12941
1433,2016-09-23,"3 406,00","1 540,00",12941
1434,2016-09-22,"3 408,00","1 540,00",12941
1435,2016-09-21,"3 412,00","1 540,00",12941
1436,2016-09-20,"3 428,00","1 540,00",12941
1437,2016-09-17,"3 432,00","1 540,00",12941
1438,2016-09-16,"3 433,00","1 540,00",12941
1439,2016-09-15,"3 447,00","1 540,00",12941
1440,2016-09-14,"3 461,00","1 540,00",12941
1441,2016-09-13,"3 467,00","1 540,00",12941
1442,2016-09-10,"3 473,00","1 540,00",12941
1443,2016-09-09,"3 492,00","1 540,00",12941
1444,2016-09-08,"3 392,00","1 540,00",12941
1445,2016-09-07,"3 380,00","1 540,00",12941
1446,2016-09-06,"3 393,00","1 540,00",12941
1447,2016-09-03,"3 413,00","1 540,00",12941
1448,2016-09-02,"3 410,00","1 540,00",12941
1449,2016-09-01,"3 426,00","1 540,00",12941
1450,2016-08-31,"3 442,00","1 540,00",12941
1451,2016-08-28,"3 461,00","1 540,00",12941
1452,2016-08-27,"3 459,00","1 540,00",12941
1453,2016-08-26,"3 426,00","1 540,00",12941
1454,2016-08-25,"3 413,00","1 540,00",12941
1455,2016-08-24,"3 414,00","1 540,00",12941
1456,2016-08-23,"3 406,00","1 540,00",12941
1457,2016-08-20,"3 412,00","1 540,00",12941
1458,2016-08-19,"3 389,00","1 540,00",12941
1459,2016-08-18,"3 375,00","1 540,00",12941
1460,2016-08-17,"3 345,00","1 540,00",12941
1461,2016-08-13,"3 303,00","1 540,00",12941
1462,2016-08-12,"3 296,00","1 540,00",12941
1463,2016-08-11,"3 296,00","1 540,00",12941
1464,2016-08-10,"3 316,00","1 540,00",12941
1465,2016-08-09,"3 324,00","1 540,00",12941
1466,2016-08-06,"3 290,00","1 540,00",12941
1467,2016-08-05,"3 274,00","1 540,00",12941
1468,2016-08-04,"3 248,00","1 540,00",12941
1469,2016-08-03,"3 259,00","1 540,00",12941
1470,2016-08-02,"3 271,00","1 540,00",12941
1471,2016-07-30,"3 285,00","1 540,00",12941
1472,2016-07-29,"3 295,00","1 540,00",12941
1473,2016-07-28,"3 307,00","1 540,00",12941
1474,2016-07-27,"3 320,00","1 540,00",12941
1475,2016-07-26,"3 328,00","1 540,00",12941
1476,2016-07-23,"3 340,00","1 540,00",12941
1477,2016-07-22,"3 361,00","1 540,00",12941
1478,2016-07-21,"3 372,00","1 540,00",12941
1479,2016-07-20,"3 377,00","1 540,00",12941
1480,2016-07-19,"3 390,00","1 540,00",12941
1481,2016-07-16,"3 408,00","1 540,00",12941
1482,2016-07-15,"3 382,00","1 540,00",12941
1483,2016-07-14,"3 349,00","1 540,00",12941
1484,2016-07-13,"3 377,00","1 540,00",12941
1485,2016-07-12,"3 364,00","1 540,00",12941
1486,2016-07-09,"3 389,00","1 540,00",12941
1487,2016-07-08,"3 413,00","1 540,00",12941
1488,2016-07-07,"3 438,00","1 540,00",12941
1489,2016-07-06,"3 467,00","1 540,00",12941
1490,2016-07-05,"3 483,00","1 540,00",12941
1491,2016-07-02,"3 490,00","1 540,00",12941
1492,2016-07-01,"3 512,00","1 540,00",12941
1493,2016-06-30,"3 522,00","1 540,00",12941
1494,2016-06-29,"3 532,00","1 540,00",12941
1495,2016-06-28,"3 542,00","1 540,00",12941
1496,2016-06-25,"3 557,00","1 540,00",12941
1497,2016-06-24,"3 557,00","1 540,00",12941
1498,2016-06-23,"3 568,00","1 540,00",12941
1499,2016-06-22,"3 544,00","1 540,00",12941
1500,2016-06-21,"3 537,00","1 540,00",12941
1501,2016-06-18,"3 498,00","1 540,00",12941
1502,2016-06-17,"3 506,00","1 540,00",12941
1503,2016-06-16,"3 512,00","1 540,00",12941
1504,2016-06-15,"3 517,00","1 540,00",12941
1505,2016-06-14,"3 519,00","1 540,00",12941
1506,2016-06-11,"3 526,00","1 540,00",12941
1507,2016-06-10,"3 512,00","1 540,00",12941
1508,2016-06-09,"3 523,00","1 540,00",12941
1509,2016-06-08,"3 537,00","1 540,00",12941
1510,2016-06-07,"3 560,00","1 540,00",12941
1511,2016-06-04,"3 588,00","1 540,00",12941
1512,2016-06-03,"3 589,00","1 540,00",12941
1513,2016-06-02,"3 595,00","1 540,00",12941
1514,2016-06-01,"3 608,00","1 540,00",12941
1515,2016-05-28,"3 608,00","1 540,00",12941
1516,2016-05-26,"3 612,00","1 540,00",12941
1517,2016-05-25,"3 623,00","1 540,00",12941
1518,2016-05-24,"3 576,00","1 540,00",12941
1519,2016-05-21,"3 559,00","1 540,00",12941
1520,2016-05-20,"3 542,00","1 540,00",12941
1521,2016-05-19,"3 567,00","1 540,00",12941
1522,2016-05-18,"3 526,00","1 540,00",12941
1523,2016-05-17,"3 524,00","1 540,00",12941
1524,2016-05-14,"3 503,00","1 540,00",12941
1525,2016-05-13,"3 489,00","1 540,00",12941
1526,2016-05-12,"3 471,00","1 540,00",12941
1527,2016-05-11,"3 404,00","1 540,00",12941
1528,2016-05-10,"3 413,00","1 540,00",12941
1529,2016-05-07,"3 438,00","1 540,00",12941
1530,2016-05-06,"3 454,00","1 540,00",12941
1531,2016-05-05,"3 462,00","1 540,00",12941
1532,2016-04-30,"3 519,00","1 540,00",12941
1533,2016-04-29,"3 499,00","1 540,00",12941
1534,2016-04-28,"3 490,00","1 540,00",12941
1535,2016-04-27,"3 496,00","1 540,00",12941
1536,2016-04-26,"3 476,00","1 540,00",12941
1537,2016-04-23,"3 466,00","1 540,00",12941
1538,2016-04-22,"3 397,00","1 540,00",12941
1539,2016-04-21,"3 375,00","1 540,00",12941
1540,2016-04-20,"3 385,00","1 540,00",12941
1541,2016-04-19,"3 390,00","1 540,00",12941
1542,2016-04-16,"3 414,00","1 540,00",12941
1543,2016-04-15,"3 425,00","1 540,00",12941
1544,2016-04-14,"3 416,00","1 540,00",12941
1545,2016-04-13,"3 403,00","1 540,00",12941
1546,2016-04-12,"3 358,00","1 540,00",12941
1547,2016-04-09,"3 325,00","1 540,00",12941
1548,2016-04-08,"3 294,00","1 540,00",12941
1549,2016-04-07,"3 298,00","1 540,00",12941
1550,2016-04-06,"3 293,00","1 540,00",12941
1551,2016-04-05,"3 315,00","1 540,00",12941
1552,2016-04-02,"3 343,00","1 540,00",12941
1553,2016-04-01,"3 364,00","1 540,00",12941
1554,2016-03-31,"3 370,00","1 540,00",12941
1555,2016-03-30,"3 341,00","1 540,00",12941
1556,2016-03-25,"3 315,00","1 540,00",12941
1557,2016-03-24,"3 284,00","1 540,00",12941
1558,2016-03-23,"3 269,00","1 540,00",12941
1559,2016-03-22,"3 246,00","1 540,00",12941
1560,2016-03-19,"3 232,00","1 540,00",12941
1561,2016-03-18,"3 222,00","1 540,00",12941
1562,2016-03-17,"3 204,00","1 540,00",12941
1563,2016-03-16,"3 200,00","1 540,00",12941
1564,2016-03-15,"3 202,00","1 540,00",12941
1565,2016-03-12,"3 232,00","1 540,00",12941
1566,2016-03-11,"3 236,00","1 540,00",12941
1567,2016-03-10,"3 227,00","1 540,00",12941
1568,2016-03-09,"3 184,00","1 540,00",12941
1569,2016-03-08,"3 150,00","1 540,00",12941
1570,2016-03-05,"3 112,00","1 540,00",12941
1571,2016-03-04,"3 072,00","1 540,00",12941
1572,2016-03-03,"3 030,00","1 540,00",12941
1573,2016-03-02,"3 048,00","1 540,00",12941
1574,2016-03-01,"3 082,00","1 540,00",12941
1575,2016-02-27,"3 063,00","1 540,00",12941
1576,2016-02-26,"3 024,00","1 540,00",12941
1577,2016-02-25,"2 996,00","1 540,00",12941
1578,2016-02-24,"3 004,00","1 540,00",12941
1579,2016-02-23,"3 012,00","1 540,00",12941
1580,2016-02-20,"3 024,00","1 540,00",12941
1581,2016-02-19,"3 061,00","1 540,00",12941
1582,2016-02-18,"3 076,00","1 540,00",12941
1583,2016-02-17,"3 085,00","1 540,00",12941
1584,2016-02-16,"3 075,00","1 540,00",12941
1585,2016-02-13,"3 024,00","1 540,00",12941
1586,2016-02-12,"3 002,00","1 540,00",12941
1587,2016-02-11,"3 017,00","1 540,00",12941
1588,2016-02-10,"3 051,00","1 540,00",12941
1589,2016-02-09,"3 095,00","1 540,00",12941
1590,2016-02-06,"3 118,00","1 540,00",12941
1591,2016-02-05,"3 133,00","1 540,00",12941
1592,2016-02-04,"3 149,00","1 540,00",12941
1593,2016-02-03,"3 198,00","1 540,00",12941
1594,2016-02-02,"3 236,00","1 540,00",12941
1595,2016-01-30,"3 241,00","1 540,00",12941
1596,2016-01-29,"3 229,00","1 540,00",12941
1597,2016-01-28,"3 209,00","1 540,00",12941
1598,2016-01-27,"3 214,00","1 540,00",12941
1599,2016-01-26,"3 215,00","1 540,00",12941
1600,2016-01-23,"3 195,00","1 540,00",12941
1601,2016-01-22,"3 181,00","1 540,00",12941
1602,2016-01-21,"3 161,00","1 540,00",12941
1603,2016-01-20,"3 152,00","1 540,00",12941
1604,2016-01-19,"3 138,00","1 540,00",12941
1605,2016-01-16,"3 142,00","1 540,00",12941
1606,2016-01-15,"3 154,00","1 540,00",12941
1607,2016-01-14,"3 179,00","1 540,00",12941
1608,2016-01-13,"3 203,00","1 540,00",12941
1609,2016-01-12,"3 239,00","1 540,00",12941
1610,2016-01-09,"3 236,00","1 540,00",12941
1611,2016-01-08,"3 279,00","1 540,00",12941
1612,2016-01-06,"3 288,00","1 540,00",12941
1613,2016-01-05,"3 253,00","1 540,00",12941
1614,2016-01-01,"3 248,00","1 540,00",12941
1615,2015-12-31,"3 248,00","1 540,00",12941
1616,2015-12-30,"3 257,00","1 540,00",12941
1617,2015-12-25,"3 237,00","1 540,00",12941
1618,2015-12-24,"3 232,00","1 540,00",12941
1619,2015-12-23,"3 257,00","1 540,00",12941
1620,2015-12-22,"3 283,00","1 540,00",12941
